zezanje," im. s.  žarg. zbijanje šala na čiji račun, podmetanje u šali; sin. zafrkancija razg., zafrkavanje razg., zavitlavanje razg."
zezati," gl. nesvrš. prijel.  žarg. šaliti se na čiji račun, podmetati komu u šali [~ mlađega brata]; vidski parnjak: zeznuti • zȅzati se 〈povr.〉 žarg. zabavljati se s kim zbijajući šale [~ se s društvom]; sin.  zafrkavati razg., zavitlavati razg."
zeznuti," gl. svrš. prijel.  žarg. našaliti se na čiji račun, podmetnuti komu u šali [~ mlađega brata]; sin. zafrknuti razg.; vidski parnjak: zezati • zȅznuti se 〈povr.〉 razg. v. prevariti se pod  prevariti"
zgarište," im. s.  mjesto na kojemu je bio požar, ostatci nakon požara; sin. (garište)"
zgaziti, gl. svrš. prijel.  gazeći nogom uništiti ili stisnuti što [~ cvijeće; ~ travu]
zglob, im. m.  1. anat. pokretni spoj između kosti 2. tehn. mjesto u kojemu se spajaju dijelovi stroja [klizni ~; mehanički ~]
zglobni, prid.  koji se odnosi na zglob ili koji ima zglob [~ obruč]
zgnječiti," gl. svrš. prijel.  gnječeći stisnuti, pritisnuti što da bude mekše, da pusti sok ili da smanji obujam [~ grožđe]"
zgoda," im. ž.  1. zanimljiv događaj iz života [~ iz djetinjstva]; sin. dogodovština 2. povoljan trenutak [Sad je ~.]; sin. prigoda, prilika ♦ od zgode do zgode povremeno, od prilike do prilike"
zgodan," prid.  1. koji lijepo izgleda ili se sviđa drugima [~ mladić; zgodna djevojka] 2. koji dobro odgovara prilikama, cilju ili namjeni [doći u zgodno vrijeme]; sin. prikladan; ant. nezgodan"
zgoditak," im. m.  1. novac koji se dobiva u igrama na sreću [~ na lutriji]; sin. dobitak 2. sp. pogodak koji se postiže ubacivanjem lopte ili pločice u vrata; sin. gol² 3. pren. neočekivana korist, više od onoga čemu se tko nada ili što tko zaslužuje [on je za nju pravi ~]; sin. dobitak ♦ glavni ~ ono najvažnije, najveći životni dobitak (uspjeh)"
zgodno," pril.  1. tako da lijepo izgleda ili se sviđa drugima 2. tako da odgovara prilikama, cilju ili namjeni [~ se odjenuti]; sin. prikladno; ant. nezgodno"
zgrabiti, gl. svrš. prijel.  1. hitrom kretnjom grubo uhvatiti koga ili što [~ loptu]; sin. dograbiti 2. pren. doći do čega na brzinu ili u pravi čas [~ priliku]
zgrada, im. ž.  građevina u kojoj ima više stanovnika ili u kojoj se obavlja kakva poslovna ili javna djelatnost [upravna ~; školska ~; ~ općine; stambena ~]
zgradurina, im. ž.  uv. velika ružna zgrada
zgranuti, gl. svrš. prijel.  jako i neugodno iznenaditi • zgrànuti se 〈povr.〉 postati jako i neugodno iznenađenim i to pokazati [~ se nad čijim ponašanjem]; sin. snebiti se
zgražanje, im. s.  žestoko negodovanje
zgražati se," gl. nesvrš. povr.  biti jako i neugodno iznenađenim i to pokazivati [~ nad čijim ponašanjem]; sin. snebivati se, (zgražavati se)"
zgražavati se, gl. nesvrš. povr.  v. zgražati se
zgrbiti," gl. svrš. prijel.  iskriviti u obliku grbe (o leđima, ramenima) • zgȑbiti se 〈povr.〉 iskriviti leđa, poviti leđa prema naprijed; sin. pogrbiti"
zgrčiti, gl. svrš. prijel.  snažnim trzajem stisnuti (o dijelovima tijela) [~ noge; ~ šake] • zgȑčiti se 〈povr.〉 snažnim trzajem stisnuti cijelo tijelo [~ se od bola]
zgrčka, im. ž.  sp. skok preko kozlića zgrčenih nogu
zgrnuti," gl. svrš. prijel.  1. skupiti, prikupiti na jedno mjesto, nabaciti na gomilu [~ lišće na hrpu] 2. neumjereno skupiti velike količine čega, stvoriti zalihe [~ hranu; ~ novac] 3. pren. steći kakvu vrijednost [~ bogatstvo]; vidski paranjak:  zgrtati"
zgroziti, gl. svrš. povr.  jako i neugodno iznenaditi • zgróziti se 〈povr.〉 postati jako i neugodno iznenađenim i to pokazati [~ se nad čijim ponašanjem]; sin. snebiti se
zgrtanje," im. s.  neumjereno skupljanje velikih količina čega, stvaranje zaliha"
zgrtati," gl. nesvrš. prijel.  1. skupljati, prikupljati na jedno mjesto, nabacivati na gomilu [~ lišće na hrpu] 2. neumjereno skupljati velike količine čega, stvarati zalihe [~ hranu; ~ novac] 3. pren. stjecati kakvu materijalnu vrijednost [~ bogatstvo]; vidski paranjak:  zgrnuti"
zgrušati se, gl. svrš. povr.  1. pretvoriti se u ugruške [Krv se zgrušala.; Mlijeko se zgrušalo.] 2. kem. prijeći iz tekućega stanja u čvrsto; sin. (koagulirati); vidski paranjak: zgrušavati se
zgrušavanje, im. s.  1. pretvaranje u ugrušak 2. kem. prelazak iz tekućega u čvrsto agregacijsko stanje; sin. (koagulacija); sin. grušanje
zgrušavati se, gl. nesvrš. povr.  1. pretvarati se u ugruške [Krv se zgrušava.; Mlijeko se zgrušava.] 2. kem. prelaziti iz tekućega stanja u čvrsto; sin. (koagulirati); sin. grušati se; vidski paranjak: zgrušati se
zgusnuće," im. s.  fiz. prelazak tvari iz plinovitoga u tekuće agregacijsko stanje; sin. kondenzacija, ukapljivanje"
zgusnuti," gl. svrš. prijel.  1. učiniti što gustim ili gušćim [~ varivo]; ant. razrijediti 2. pren. učiniti što sažetijim [~ kulturni program u dvije točke; ~ odgovore u nekoliko riječi]; sin. sažeti, zbiti • zgȕsnuti se 〈povr.〉 1. postati gustim ili gušćim [Puding se zgusnuo.] 2. prijeći iz plinovitoga u tekuće agregacijsko stanje; sin. kondenzirati; Vidski parnjaci: zgušnjavati, zgušnjivati"
zgušnjavanje, im. s.  1. činjenje gustim ili gušćim; ant. razrjeđivanje 2. postajanje gustim ili gušćim; sin. zgušnjivanje
zgušnjavati," gl. nesvrš. prijel.  1. činiti što gustim ili gušćim [~ varivo]; ant. razrjeđivati 2. pren. činiti što sažetim, manjim ili kraćim [~ tekst] • zgušnjávati se 〈povr.〉 1. postajati gustim ili gušćim [Kaša se zgušnjavala.] 2. prelaziti iz plinovitoga u tekuće agregacijsko stanje; sin. kondenzirati; sin. zgušnjivati; vidski paranjak:  zgusnuti"
zgušnjivanje, im. s.  usp. zgušnjavanje
zgušnjivati, gl. nesvrš. prijel.  usp. zgušnjavati
zgužvati, gl. svrš. prijel.  1. stišćući i gnječeći uništiti oblik čemu [~ papir] 2. nošenjem ili neprilagođenom uporabom napraviti nabore na odjeći ili tkanini [~ suknju; ~ zastore]
zibati," gl. nesvrš. prijel.  laganim pokretima ravnomjerno pomicati koga ili što naprijed i natrag ili lijevo i desno [~ dijete]; sin. ljuljati, njihati"
zid," im. m.  1. uspravni dio građevine, obično od čvrstoga gradiva, služi kao podloga krovnoj konstrukciji ili kao pregrada unutrašnjih prostora [vanjski ~; unutrašnji ~; nosivi ~; pregradni ~] 2. zidana ograda od cigle, kamena ili betona [vrtni ~; dvorišni ~] ◇ zvučni ~ fiz. nagli porast aerodinamičkoga otpora pri kretanju tijela brzinom koja se približava brzini zvuka ♦ između četiri zida u sobi, u svojemu domu, u zatvorenoj prostoriji; pritisnuti (pritjerati i sl.) koga uza ~ učiniti pritisak na koga, dovesti koga u tešku situaciju"
zidanje, im. s.  podizanje kakve građevine od čvrstoga gradiva
zidar, im. m.  obrtnik ili radnik koji zida ◇ slobodni ~ pripadnik masonstva; sin. mason
zidarev, prid.  koji pripada zidaru; sin. zidarov
zidarica, im. ž.  obrtnica ili radnica koja zida
zidaričin, prid.  koji pripada zidarici
zidarov, prid.  usp. zidarev
zidati, gl. nesvrš. prijel.  podizati kakvu građevinu od čvrstoga gradiva [~ betonski most; ~ kuću od cigala]
zidina, im. ž.  1. uv. veliki zid 2. 〈mn.〉 v. bedem
zigota, im. ž.  biol. stanica nastala spajanjem dviju gameta
zigurat," im. m.  grad., hist. hram u obliku terasastoga ili stepeničastoga tornja tipičan za Mezopotamiju"
zijevanje," im. s.  1. duboko udisanje i izdisanje širenjem usne šupljine 2. pren. glupo gledanje, gledanje s nerazumijevanjem"
zijevati, gl. nesvrš. neprijel.  1. šireći usnu šupljinu duboko udisati i izdisati [~ od dosade; ~ od umora]; vidski parnjak: zijevnuti 2. pren. gledati glupo i s nerazumijevanjem
zijevnuti, gl. svrš. neprijel.  šireći usnu šupljinu duboko udahnuti i izdahnuti [~ od dosade; ~ od umora]; vidski parnjak: zijevati
zima," im. ž.  1. godišnje doba koje počinje 22. prosinca i traje do 21. ožujka [oštra ~; blaga ~]; ant. ljeto 2. razg. v. hladnoća, studen poet. ♦ ciča ~ velika hladnoća (studen); nema zime 〈za koga, za što〉 nema opasnosti 〈za koga, za što〉, sve je u najboljemu redu"
zima, pril. razg. v. hladno
zimi," pril. tijekom zime, u zimsko doba; ant. ljeti"
zimnica, im. ž.  hrana spremljena za zimu
zimolez, im. m.  bot. grmolika biljka čiji su plodovi otrovne crne i sjajne okrugle bobice koje rastu na vrhovima grančica; sin. kalina
zimovalište, im. s.  mjesto u kojemu se zimuje; ant. ljetovalište
zimovanje, im. s.  zimski odmor izvan stalnoga mjesta boravka; ant. ljetovanje
zimovati, gl. nesvrš. neprijel.  provoditi zimski odmor izvan stalnoga mjesta boravka [~ na moru; ~ u planinama]; ant. ljetovati
zimovka," im. ž.  zool. ptica pjevica kratka kljuna crnosive boje i bijele trtice te crvene donje strane tijela u mužjaka, a smeđe u ženke"
zimski, prid.  koji se odnosi na zimu; ant. ljetni
zimus, pril. prošle ili ove zime; ant. ljetos
zimzelen," prid.  bot. koji zimi ostaje zelen, do izbijanja novih listova sljedeće godine"
zipka, im. ž.  v. kolijevka
zirak, im. m.  otvor na vratima stana kroz koji se iznutra gleda tko je pred vratima; sin. špijunka razg.
zjapiti, gl. nesvrš. neprijel.  ◇ ~ prazan biti neočekivano i neželjeno prazan [Dvorana već godinama zjapi prazna.; Hoteli zjape prazni.]
zjena, im. ž.  v. zjenica
zjenica," im. ž.  anat. okrugli otvor u sredini očne šarenice; sin. (zjena) ♦ čuvati koga, što kao zjenicu oka 〈svoga〉 brižljivo čuvati koga, što, paziti na koga, na što"
zlaćan, prid.  poet. koji ima zlatan odsjaj [zlaćana boja kose; zlaćana haljina]; sin. zlatast
zlatan," prid.  1. 〈pozitiv〉 koji je od zlata ili sadržava zlato [~ prsten; zlatna šipka] 2. koji je boje zlata [zlatni pojas] 3. pren. a. koji je vrijedan, koristan i spretan [zlatne ruke] b. koji je dobar i mio [zlatno dijete] c. koji je iznimno dobar, povoljan, plodan ili dugotrajan [zlatno doba kinematografije; zlatna prilika]"
zlatar, im. m.  obrtnik koji izrađuje nakit od zlata i drugih plemenitih kovina
zlatarev, prid.  koji pripada zlataru; sin. zlatarov
zlatarov, prid.  usp. zlatarev
zlatast, prid.  koji ima zlatan odsjaj [zlatasta boja kose; zlatasta haljina]; sin. zlaćan poet.
zlatica, im. ž.  bot. šumska biljka iz porodice žabnjaka mesnatih listova i sitnih sjajnih žutih cvjetova razmaknutih latica ◇ krumpirova ~ zool. kornjaš zaobljena tijela koji se najčešće hrani krumpirovim lišćem
zlatinjak, im. m.  bot. niska paprat mesnatih zelenih listova
zlatiti, gl. nesvrš. prijel.  poet. prekrivati što zlatnim sjajem [Sunce je zlatilo njezinu kosu.] • zlátiti se 〈povr.〉 pren. sjajiti se zlatnom bojom [U travi se zlate cvjetovi.]
zlatnik," im. m.  zlatni novac; sin. cekin, dukat"
zlatnožut, prid.  koji je boje između zlatne i žute
zlato," im. s.  1. kem. 〈jd.〉 kemijski element (Au), često se pojavljuje sam, plemenita žuta teška kovina jaka sjaja, upotrebljava se u izradbi ukrasnih predmeta 2. 〈jd.〉 predmeti od istoimenoga kemijskog elementa, npr. nakit, zlatnici i dr. [imati novac i ~] 3. pren. draga i mila osoba [Zlato moje!]; sin. sunašce pren., sunce pren. ♦ platiti suhim zlatom 〈što〉 skupo platiti što; zlata vrijedan dragocjen, veoma vrijedan, neobično važan"
zlatokril, prid.  koji ima zlatna krila [utva zlatokrila]
zlatonosan, prid.  u kojemu ima zlata [zlatonosna žila]
zlatooka," im. ž.  kukac zelene ili smeđe boje, zlatnih očiju, dugih ticala i dugih prozirnih mrežastih krila; sin. ušenjkar"
zlatotopka, im. ž.  kem. smjesa koncentrirane klorovodične i koncentrirane dušične kiseline koja otapa zlato i platinu
zlatov, prid.  kem. 1. koji pripada zlatu [~ atom] 2. koji sadržava zlato [~ oksid]
zlatovrana, im. ž.  zool. ptica selica snažna duga kljuna te plava perja na glavi i trbuhu i crvenosmeđa perja na leđima i krilima koja se glasa poput vrane
zlo," im. s.  ukupnost svega što je prožeto zlim namjerama [činiti ~]; ant. dobro ♦ dijeliti 〈i〉 dobro i ~ 〈s kim〉, usp. dobro; i u dobru i u zlu, usp. dobro; krenulo je (pošlo je i sl.) po zlu krenulo je (pošlo je i sl.) naopako, razvilo se loše što; sluti na ~ nazire se opasnost (nevolja), stvari bi se mogle loše razviti; uzeti za ~ komu što zamjeriti komu što, prigovoriti komu što; zlu ne trebalo za svaki slučaj (sigurnost)"
zlo," pril.  na loš način, kako ne valja [~ postupati]"
zloba, im. ž.  želja ili nastojanje da se komu nanese zlo [pun je zlobe; učiniti što iz zlobe]
zloban," prid.  1. koji potajice čini zlo, koji prikriva zle namjere [~ čovjek] 2. koji odražava čije prikrivene zle namjere [~ smijeh]; sin.  podao, podmukao"
zlobno," pril.  s prikrivenim zlim namjerama [~ se smijati; ~ udariti]; sin. podlo, podmuklo"
zlobnost," im. ž.  osobina onoga koji je zloban ili svojstvo onoga što je zlobno; sin. podlost, podmuklost"
zločest, prid.  1. koji je pretjerano živ i neposlušan [zločesto dijete] 2. koji odražava zle misli i postupke [~ osmijeh; zločesto ponašanje]
zločin," im. m.  prav. najteže kazneno djelo, npr. ubojstvo, oružana pljačka, teško nasilje [otkriti ~; suditi za ~]; sin. (zlodjelo)"
zločinac, im. m.  osoba koja je počinila zločin [ratni ~]
zločinački, prid.  koji se odnosi na zločince
zločinčev, prid.  koji pripada zločincu
zločinka, im. ž.  žena koja je počinila zločin [ratna ~]
zloćka," im. ž.  hip. zločesta, neposlušna ženska osoba od milja, u pravilu djevojčica"
zloćko," im. m.  hip. zločesta, neposlušna osoba od milja, u pravilu dijete"
zloćudan," prid.  1. koji je zle naravi [~ čovjek]; ant. dobroćudan 2. 〈odr.〉 koji je opasan za život [zloćudni tumor]; sin. (maligni); ant. (benigni), dobroćudni v. pod  dobroćudan"
zlodjelo, im. s.  v. zločin
zloduh, im. m.  nadnaravna zla sila; sin. demon
zloglasan," prid.  koji je na zlu glasu, koji je opasan"
zlokoban," prid.  koji donosi zlu kob, zlo, nesreću"
zlonamjeran," prid.  1. koji ima zle namjere, koji drugomu želi zlo [~ susjed] 2. koji odražava čije zle namjere [~ savjet]; sin. (nedobronamjeran); ant. dobrohotan, dobronamjeran"
zlonamjernost," im. ž.  osobina onoga koji je zlonamjeran ili svojstvo onoga što je zlonamjerno; sin. (nedobronamjernost); ant. dobrohotnost, dobronamjernost"
zloporaba," im. ž.  neispravna, protuzakonita uporaba čega, npr. položaja, prava, vlasti; sin. zlouporaba, zloupotreba"
zlostavljanje," im. s.  1. mučenje koga, izlaganje koga tjelesnoj patnji 2. izlaganje koga neprilikama i neugodnostima, izlaganje koga psihičkoj patnji"
zlostavljati," gl. nesvrš. prijel.  1. mučiti koga, izlagati koga tjelesnoj patnji [~ zarobljenike; ~ životinje] 2. izlagati koga neprilikama i neugodnostima, izlaganje koga psihičkoj patnji [vršnjačko ~; ~ na poslu; elektroničko ~]"
zlouporaba," im. ž.  neispravna, protuzakonita uporaba čega, npr. položaja, prava, vlasti; sin. zloporaba, zloupotreba"
zloupotreba," im. ž.  neispravna, protuzakonita uporaba čega, npr. položaja, prava, vlasti; sin. zloporaba, zlouporaba"
zlovoljan, prid.  1. koji je loše volje [~ starac] 2. koji odražava lošu volju [~ pogled]; sin. mrzovoljan
zlurad," prid.  1. koji se raduje tuđoj nesreći, koji uživa u tuđoj nevolji [~ susjed] 2. koji odražava radost zbog tuđe nesreće, koji odražava užitak zbog tuđe nevolje [~ smijeh]; sin. pakostan"
zluradost, im. ž.  osobina onoga koji je zlurad ili svojstvo onoga što je zlurado; sin. pakost
zmaj, im. m.  1. mit. čudovište iz bajke s velikim krilima koje riga vatru [troglavi ~] 2. dječja igračka od papira s repom koja leti na vjetru poput balona [puštati zmajeve]
zmija," im. ž.  1. zool. a. 〈mn.〉 skupina grabežljivih ljuskaša bez nogu koji se kreću pužući, žive na kopnu i u vodi, a plijen ubijaju otrovom ili ga dave b. pripadnik istoimene skupine; sin. guja poet. 2. pren. podmukla i opasna osoba; sin. guja pren. ♦ hraniti (nositi) zmiju u njedrima biti dobar onomu koji će ti uzvratiti zlom; kao da je ~ ujela koga [skočiti, vrisnuti itd.] teško (bolno) povrijeđen (uvrijeđen, razočaran) [skočiti, vrisnuti itd.]; kriti (skrivati) kao ~ noge koga, što pomno kriti (skrivati) što, tajiti (prikrivati) što od javnosti"
zmijača, im. ž.  zool. 1. 〈mn.〉 razred morskih beskralježnjaka bodljikaša zvjezdolika tijela s tankim savitljivim krakovima 2. pripadnik istoimenoga razreda
zmijolik, prid.  koji je nalik zmiji
zmijski, prid.  koji se odnosi na zmije
zmorac, im. m.  v. maestral
značaj, im. m.  1. skup psihičkih osobina koje osobe [čvrst ~; labilan ~]; sin. karakter 2. v. važnost
značajan," prid.  1. v. bitan, ključan, važan 2. v. znatan"
značajka," im. ž.  ono što je komu ili čemu svojstveno, ono po čemu se tko ili što ističe ili prepoznaje [dobra ~; loša ~]; sin. (karakteristika), obilježje"
značenje," im. s.  1. smisao kojega znaka, riječi ili pojave [~ simbola; osnovno ~] 2. v. važnost ◇ denotativno ~ jez. osnovno i stabilno značenje riječi ili skupine koje se može analizirati izvan konteksta; konotativno ~ jez. posebno značenje što ga riječ ili skupina dobiva u kontekstu te osjećaji koje riječ ili skupina pobuđuje u govornika"
značenjski, prid.  koji se odnosi na značenje
značiti," gl. nesvrš. prijel.  1. jez. nositi jezični sadržaj, imati kakvo značenje [Svaka riječ u jeziku nešto znači.] 2. biti važan, djelovati na koga ili imati kakav utjecaj [On mnogo znači u svojoj struci.] 3. biti nagovještajem čega [Oblaci znače kišu.]"
značka," im. ž.  kovinska ili plastična pločica s kakvim znakom, obilježje pripadnosti kojoj udruzi, klubu, organizaciji ili akciji, nosi se pričvršćena na odjeću [nositi značku; dobiti značku]"
znak," im. m.  1. slovo, broj, slika, glas ili kretnja koji imaju kakvo značenje 2. dogovorena oznaka ili simbol čega u pojedinim područjima [kemijski ~; prometni ~; topografski ~; ~ za uzbunu] 3. vanjski izgled koji odražava čije stanje ili raspoloženje [Crvenilo je ~ sramežljivosti.]; sin. (indikator), izraz, pokazatelj 4. ono čime je što obilježeno [Ovaj grad nosi ~ rata.]; sin. biljeg, pečat, trag, znamen poet. ◇ dijakritički znakovi pravop. znakovi iznad slova ili na njima koji služe njihovu razlikovanju; horoskopski znakovi astr. dvanaest znakova zodijaka određenih prema položaju nebeskih tijela određenoga datuma ili godine; pravopisni ~ pravop. znak koji služi da se odredi kako što treba čitati ili razumjeti; rečenični ~ pravop. v. razgodak"
znakovlje," zb. im. s.  skup znakova, znakovi koji se odnose na koje područje ili djelatnost [prometno ~; pomorsko ~]"
znalac," im. m.  osoba koja što dobro poznaje, koja o čemu mnogo zna, koja se razumije u što, koja je dobro obaviještena; sin. poznavatelj"
znalački, prid.  koji se odnosi na znalce; sin. poznavateljski
znamen," im. m.  1. poet., pren. ono čime je što obilježeno [Ovaj grad nosi ~ rata.]; sin. biljeg, pečat, trag, znak, žig 2. znak koji označuje kakav pojam ili na njega podsjeća"
znamenit, prid.  koji je stekao slavu [~ slikar; znamenita glumica; znamenito djelo]; sin. slavan
znamenitost," im. ž.  1. 〈jd.〉 osobina onoga koji je znamenit ili svojstvo onoga što je znamenito 2. 〈mn.〉 predmeti ili mjesta od posebne kulturne, povijesne, društvene ili prirodne važnosti [znamenitosti Hrvatskoga zagorja]"
znamenka, im. ž.  1. mat. znak koji stoji na određenome mjestu u zapisu kojega broja [Znamenkama 5 i 0 označuje se broj pedeset.]; sin. brojka 2. razg. v. madež
znamenje, zb. im. s.  ukupnost znamena
znanac, im. m.  osoba koju tko površno poznaje [stari ~]; sin. (poznanik)
znančev, prid.  koji pripada znancu; sin. (poznanikov);
znanica, im. ž.  žena koju tko površno poznaje [stara ~]; sin. (poznanica)
znaničin," prid.  koji pripada znanici; sin. (poznaničin); ant. neznankin, strankinjin "
znanost," im. ž.  znanja do kojih se došlo opažanjem, istraživanjem i prikupljanjem dokaza koji objašnjavaju činjenice i pojave u prirodi i društvu [društvene znanosti; prirodne znanosti]"
znanstveni, prid.  koji se odnosi na znanost [~ rad; znanstveno istraživanje]
znanstvenica, im. ž.  žena koja se bavi znanstvenim radom
znanstveničin, prid.  koji pripada znanstvenici
znanstvenik, im. m.  osoba koja se bavi znanstvenim radom
znanstvenofantastični," prid.  koji se odnosi na znanstvenu fantastiku, vrstu književnih i filmskih djela koja se temelje na predviđanjima o budućemu razvoju života [~ filmovi]"
znanstvenoistraživački, prid.  koji se odnosi na znanstveno istraživanje [znanstvenoistraživačka djelatnost; znanstvenoistraživačko zvanje]
znanje," im. s.  poznavanje čega ili spoznaja o čemu, razumijevanje stvari i pojava koje se postiglo učenjem ili iskustvom [~ engleskoga jezika; provjeriti ~ učenika]; ant. neznanje ♦ dati (staviti) na ~ (do znanja) komu što dati obavijest (informaciju) komu, obavijestiti (upozoriti) koga; primiti (uzeti) na ~ što primiti obavijest, upoznati se s čim"
znatan, prid.  1. koji nije zanemarive važnosti [znatne pogreške] 2. koji nije zanemarivo malen [~ iznos novca; znatna količina]; sin. (značajan); ant. neznatan
znati," gl. nesvrš. prijel./neprijel.  1. 〈prijel.〉 a. biti upućen u što [Znam hrvatski jezik.; Znam matematiku.] b. ne doživljavati koga kao stranca ili što kao strano [Znam ga još iz djetinjstva.]; sin. poznavati 2. 〈neprijel.〉 a. biti vješt u čemu [Znam se penjati na stablo.] b. imati urođenu sposobnost za što [~ slikati; ~ pjevati; ~ misliti] c. imati običaj, često raditi što [Poslije posla znam ići u šetnju.] d. imati plan, ideju o čemu [Znam kako ću uspjeti.] e. imati vijesti, obavijesti o kome ili čemu [~ što se zbiva u gradu] • znȁti se 〈povr.〉 poznavati jedan drugoga [Znamo se iz škole.]; sin. poznavati se v. pod  poznavati ♦ ne zna se tko pije tko plaća potpuni je nered (zbrka, rasulo)"
znatiželja, im. ž.  osobina onoga koji je znatiželjan; sin. radoznalost
znatiželjan," prid.  koji pokazuje veliku želju da što vidi, dozna, nauči ili istraži, kojega sve zanima [~ učenik; znatiželjna djeca; ~ pogled]; sin. radoznao"
znatiželjnica," im. ž.  žena koja je znatiželjna, koja sve želi znati; sin. radoznalica"
znatiželjničin, prid.  koji pripada znatiželjnici; sin. radoznaličin
znatiželjnik," im. m.  osoba koja je znatiželjna, koja sve želi znati; sin. radoznalac"
znatno," pril.  pojačava komparativno značenje [On je ~ bolji.]; sin. daleko razg., kudikamo, mnogo"
znoj," im. m.  anat. bezbojna tekućina koja se kroz kožne pore luči iz znojnih žlijezda ♦ kupati se u znoju jako se znojiti, biti sav oznojen; u znoju lica svoga uz velike napore (naprezanja), radeći naporno (do izcrpljenosti)"
znojan, prid.  koji je ovlažen od znoja
znojenje, im. s.  med. lučenje tekućine iz žlijezda znojnica; sin. (transpiracija)
znojiti se, gl. nesvrš. povr.  lučiti tekućinu iz žlijezda znojnica
znojni, prid.  koji se odnosi na znoj [znojne žlijezde]
znojnica, im. ž.  anat. žlijezda koja luči znoj
zob," im. ž.  bot. 1. žitarica čije se zrnje upotrebljava kao ljudska i stočna hrana, osobito za konje 2. skupina sitnih zrnatih sjemenka istoimene žitarice"
zobati, gl. nesvrš. prijel.  1. kljunom uzimati hranu ili mrvice [Ptice zoblju žito.; Kokoši zoblju kukuruz.] 2. jesti bobice ili zrna [~ grožđe]
zobeni, prid.  1. koji se odnosi na zob [~ klas] 2. koji je od zobi [zobena kaša]
zobun, im. m.  hist. sukneni kaput bez rukava
zodijak, im. m.  astr. područje neba sa zviježđima kroz koja prolazi ekliptika
zona," im. ž.  ograničeni dio koje površine, prostora ili tijela [pješačka ~; tropska ~]"
zoogeografija," im. ž.  zool. grana zoologije koja proučava zakonitosti u proširenosti životinjskih vrsta na kopnu, pod zemljom i u vodi"
zoologija, im. ž.  biol. grana biologije koja proučava životinjski svijet
zoološki, prid.  1. koji se odnosi na zoologiju [~ vrt] 2. koji se odnosi na životinje
zora," im. ž.  1. doba dana kad se počinje daniti [ustati u zoru] 2. pren. prvi znak čega lijepoga i velikoga, početak, najava čega [zora života] ♦ od zore (jutra) do mraka, usp. jȕtro¹"
zoran, prid.  koji što pokazuje tako da se o tome može dobiti jasna predodžba
zračan, prid.  u kojemu ima zraka [zračna soba]
zračenje, im. s.  1. ispuštanje ili širenje kakve energije 2. izlaganje čega svježemu zraku; sin. prozračivanje 3. pren. jasno pokazivanje kakva psihičkog stanja 4. fiz. prijenos energije isijavanjem elektromagnetskih valova ili čestica; sin. (radijacija) 5. izlaganje dijelova tijela djelovanju rendgenskih zraka radi liječenja
zračiti, gl. nesvrš. prijel./neprijel.  1. 〈prijel.〉 a. ispuštati ili širiti što [~ elektromagnetske valove] b. zamjenjivati ustajali zrak svježim u zatvorenim prostorijama [~ sobu]; sin. prozračivati 2. 〈neprijel.〉 a. pren. jasno pokazivati kakvo psihičko stanje [~ napetošću; ~ pozitivnom energijom] b. izlagati dio tijela djelovanju rendgenskih zraka radi liječenja [~ oboljelo tkivo]
zračni, prid.  koji se odnosi na zrak [~ jastuk]
zrak," im. m.  1. fiz., kem. smjesa plinova koji sačinjavaju Zemljin omotač [planinski ~; rijedak ~] 2. slobodan ili otvoren prostor [ići na ~] ♦ dignuti u ~ eksplozijom uništiti (razoriti, raznijeti); dignuti sve četiri u ~ ljenčariti, lijeno se izležavati, ništa ne raditi; visi (lebdi) u zraku što tek se naslućuje (nazire) što, nešto neodređeno postoji, nešto tu ima; ~ je čist nema 〈više〉 opasnosti, opasnost je prošla, nema uznemiravanja; živjeti od zraka živjeti bez stalnih prihoda, živjeti u oskudici"
zraka, im. ž.  1. trak svjetlosti [laserske zrake; rendgenske zrake; Sunčeve zrake] 2. mat. dio pravca ograničen jednom točkom; sin. polupravac 3. 〈mn.〉 više ravnih crta koje iz jedne točke idu u različitim smjerovima
zrakast, prid.  koji se poput zrake širi iz istoga središta u različitim smjerovima
zrakaš," im. m.  zool. 1. 〈mn.〉 red morskih planktonskih praživotinja iz razreda korjenonožaca, većina ih ima ljušturu i kostur od kremena 2. pripadnik istoimene skupine"
zrakoplov, im. m.  1. letjelica teža od zraka s krilima i različitim vrstama motora [putnički ~; vojni ~]; sin. (avion) 2. v. letjelica
zrakoplovni, prid.  koji se odnosi na zrakoplov; sin. (avionski)
zrakoplovstvo," im. s.  vojn. sve letjelice jedne države s posadama, ustanovama i pripadajućim kopnenim osobljem"
zrcaliti se, gl. nesvrš. povr.  imati odraz u čemu [Sunce se zrcali na površini jezera.]; sin. odražavati se v. pod  odražavati
zrcalo, im. s.  staklo zatamnjeno sa stražnje strane koja pravilno odbija svjetlosne zrake i vjerno odražava likove [ravno ~; sferno ~; zidno ~]; sin. ogledalo
zrelost, im. ž.  1. osobina onoga koji je zreo 2. svojstvo onoga što je zrelo; sin. nezrelost
zreo," prid.  1. a. koji je dospio za branje [zrelo voće]; sin. dozreo; ant. nezreo, zelen b. koji je sasvim sazrio [zrelo vino]; sin. star; ant. mlad 2. pren. a. koji je tjelesno, spolno i mentalno odrastao, koji je samostalna i odgovorna osoba [~ mladić; zrela djevojka] b. koji odražava čiju samostalnost i odgovornost [zreli stavovi]; ant. nezreo"
